inter_in,inter_out,streetcode,L
780,697,4769,2
713,430,4770,8
112,585,4771,8
475,598,4772,8
21,314,4773,9
113,415,4774,9
145,201,4775,2
21,179,4776,7
451,566,4777,1
507,435,4778,4
642,677,4779,6
18,124,4780,7
437,781,4781,10
781,677,4782,3
67,55,4783,1
729,782,4784,3
782,461,4785,3
371,448,4786,4
767,441,4787,1
653,118,4788,6
406,222,4789,3
443,173,4790,2
81,226,4791,5
5,476,4792,1
285,494,4793,7
452,480,4794,1
747,459,4795,9
361,425,4796,10
297,783,4797,10
783,383,4798,8
616,83,4799,1
196,784,4800,9
784,195,4801,7
594,785,4802,10
785,267,4803,5
102,198,4804,7
440,188,4805,10
61,786,4806,5
786,511,4807,6
488,787,4808,8
787,482,4809,6
548,146,4810,8
209,334,4811,7
155,525,4812,4
19,209,4813,10
9,517,4814,1
210,673,4815,5
115,40,4816,5
540,765,4817,3
343,190,4818,7
549,788,4819,3
788,747,4820,9
400,56,4821,5
192,603,4822,10
730,121,4823,2
1,725,4824,5
87,207,4825,6
59,789,4826,10
789,603,4827,4
288,467,4828,1
669,709,4829,9
205,403,4830,9
411,168,4831,4
504,790,4832,9
790,276,4833,8
338,791,4834,6
791,284,4835,6
152,446,4836,4
722,792,4837,10
792,593,4838,9
545,793,4839,4
793,537,4840,7
576,100,4841,10
183,389,4842,6
153,794,4843,6
794,474,4844,10
486,184,4845,5
497,612,4846,8
353,283,4847,3
586,786,4848,4
430,640,4849,3
708,264,4850,8
456,100,4851,3
39,795,4852,6
795,255,4853,5
542,649,4854,1
764,529,4855,7
468,96,4856,7
91,793,4857,4
426,370,4858,10
521,152,4859,10
320,326,4860,2
422,49,4861,10
59,541,4862,6
787,504,4863,2
147,742,4864,1
356,144,4865,2
247,478,4866,9
454,177,4867,3
87,271,4868,8
93,618,4869,7
703,413,4870,2
338,599,4871,9
250,796,4872,4
796,61,4873,6
729,3,4874,2
794,706,4875,5
42,179,4876,6
121,204,4877,7
763,146,4878,9
620,613,4879,6
209,797,4880,6
797,511,4881,5
355,521,4882,2
69,686,4883,3
534,62,4884,7
284,722,4885,9
527,275,4886,10
175,437,4887,8
110,798,4888,3
798,523,4889,6
415,518,4890,8
246,138,4891,7
628,796,4892,9
697,117,4893,4
416,607,4894,2
684,755,4895,9
4,117,4896,2
463,321,4897,7
577,704,4898,10
571,357,4899,7
477,65,4900,9
278,275,4901,10
162,799,4902,4
799,181,4903,3
289,800,4904,1
800,497,4905,2
187,284,4906,8
792,341,4907,2
237,801,4908,3
801,276,4909,7
584,350,4910,5
358,64,4911,2
482,802,4912,7
802,798,4913,5
676,707,4914,8
210,803,4915,2
803,772,4916,1
294,494,4917,9
700,777,4918,8
281,804,4919,6
804,795,4920,9
469,673,4921,2
336,683,4922,1
677,209,4923,4
495,805,4924,3
805,787,4925,4
572,459,4926,4
747,391,4927,5
3,223,4928,5
718,802,4929,7
69,806,4930,6
806,246,4931,1
794,762,4932,9
696,639,4933,10
8,520,4934,9
169,579,4935,3
686,249,4936,6
548,807,4937,8
807,713,4938,1
393,373,4939,10
472,664,4940,3
97,808,4941,7
808,423,4942,9
235,150,4943,3
358,193,4944,6
664,121,4945,1
617,809,4946,1
809,761,4947,6
127,305,4948,4
112,242,4949,6
121,810,4950,1
810,648,4951,4
642,811,4952,6
811,1,4953,9
296,14,4954,2
377,241,4955,10
461,812,4956,8
812,404,4957,7
190,578,4958,2
286,813,4959,7
813,491,4960,1
510,814,4961,3
814,192,4962,3
394,815,4963,6
815,368,4964,3
459,816,4965,8
816,526,4966,9
775,817,4967,9
817,178,4968,4
613,790,4969,5
581,238,4970,4
588,818,4971,4
818,469,4972,4
704,819,4973,1
819,278,4974,10
0,383,4975,7
780,802,4976,5
100,56,4977,2
392,359,4978,3
637,820,4979,6
820,551,4980,10
214,151,4981,6
579,821,4982,4
821,97,4983,3
349,274,4984,8
820,143,4985,8
462,751,4986,3
793,709,4987,1
581,821,4988,5
795,442,4989,10
270,305,4990,4
295,200,4991,5
17,222,4992,3
432,180,4993,1
65,808,4994,5
729,290,4995,7
442,729,4996,10
798,229,4997,4
58,98,4998,3
743,415,4999,4
178,347,5000,1
537,822,5001,8
822,458,5002,8
197,190,5003,10
724,809,5004,9
741,529,5005,6
717,539,5006,5
807,134,5007,5
368,413,5008,8
686,74,5009,5
79,823,5010,5
823,751,5011,7
294,86,5012,1
768,824,5013,7
824,16,5014,1
43,775,5015,9
224,324,5016,2
287,825,5017,4
825,301,5018,3
198,231,5019,5
199,826,5020,4
826,344,5021,9
195,528,5022,10
591,511,5023,5
265,688,5024,10
457,611,5025,5
672,323,5026,1
200,591,5027,1
85,748,5028,3
660,571,5029,9
114,426,5030,5
393,827,5031,3
827,138,5032,2
575,2,5033,7
437,828,5034,8
828,499,5035,1
714,829,5036,7
829,272,5037,10
311,248,5038,4
110,264,5039,4
222,154,5040,2
303,807,5041,6
8,559,5042,9
744,830,5043,10
830,376,5044,2
282,50,5045,9
524,831,5046,2
831,505,5047,10
157,560,5048,5
499,544,5049,5
304,832,5050,5
832,779,5051,4
240,251,5052,1
264,655,5053,7
348,750,5054,9
342,586,5055,10
9,660,5056,10
719,286,5057,3
428,431,5058,6
684,438,5059,9
327,754,5060,5
195,488,5061,4
59,833,5062,10
833,285,5063,6
323,834,5064,7
834,226,5065,8
644,746,5066,4
70,835,5067,9
835,422,5068,6
271,80,5069,10
442,155,5070,3
60,176,5071,6
82,836,5072,1
836,444,5073,2
696,832,5074,1
51,563,5075,10
733,286,5076,7
103,837,5077,1
837,785,5078,10
655,243,5079,6
578,482,5080,1
84,838,5081,8
838,497,5082,6
269,574,5083,6
285,543,5084,10
46,109,5085,8
122,839,5086,2
839,24,5087,3
427,801,5088,4
185,397,5089,8
706,81,5090,8
433,300,5091,3
741,243,5092,2
732,347,5093,1
66,369,5094,8
271,840,5095,2
840,662,5096,1
11,298,5097,1
101,841,5098,4
841,541,5099,10
261,611,5100,6
639,16,5101,4
587,223,5102,6
521,613,5103,1
716,620,5104,9
350,51,5105,4
636,751,5106,5
420,694,5107,3
351,685,5108,1
561,517,5109,4
377,842,5110,8
842,703,5111,7
5,843,5112,10
843,680,5113,2
581,131,5114,2
89,756,5115,4
437,141,5116,7
679,505,5117,1
452,844,5118,1
844,6,5119,6
413,493,5120,3
530,152,5121,8
92,845,5122,2
845,489,5123,10
534,86,5124,7
412,418,5125,4
728,594,5126,4
673,722,5127,3
337,787,5128,10
464,494,5129,10
95,374,5130,3
602,232,5131,3
468,276,5132,3
416,846,5133,4
846,519,5134,3
745,187,5135,8
662,747,5136,8
690,718,5137,6
81,323,5138,10
433,318,5139,7
144,400,5140,3
177,115,5141,7
766,490,5142,4
397,268,5143,3
564,465,5144,10
196,847,5145,6
847,147,5146,4
404,560,5147,5
13,604,5148,6
35,27,5149,5
622,140,5150,2
192,338,5151,7
456,848,5152,3
848,299,5153,7
224,420,5154,6
155,154,5155,6
559,406,5156,9
774,549,5157,4
457,181,5158,10
626,604,5159,3
158,245,5160,8
3,803,5161,3
551,657,5162,7
138,849,5163,1
849,503,5164,4
499,348,5165,5
257,109,5166,9
611,178,5167,4
196,417,5168,7
725,850,5169,5
850,98,5170,10
567,851,5171,9
851,173,5172,10
21,852,5173,9
852,364,5174,7
757,842,5175,6
37,835,5176,6
169,844,5177,10
675,528,5178,3
164,807,5179,5
26,323,5180,7
265,484,5181,9
107,853,5182,8
853,218,5183,8
39,349,5184,9
270,189,5185,2
712,750,5186,3
622,114,5187,1
162,552,5188,10
12,809,5189,9
577,854,5190,1
854,716,5191,3
64,590,5192,9
51,855,5193,5
855,842,5194,10
546,222,5195,10
26,613,5196,10
297,856,5197,10
856,527,5198,6
488,486,5199,5
215,857,5200,3
857,582,5201,7
496,858,5202,8
858,150,5203,7
799,216,5204,2
158,836,5205,3
293,201,5206,6
332,394,5207,7
422,103,5208,3
109,215,5209,1
701,350,5210,7
346,767,5211,4
619,321,5212,7
32,425,5213,6
215,816,5214,3
496,28,5215,9
820,142,5216,1
728,574,5217,6
570,317,5218,7
737,856,5219,5
271,859,5220,7
859,9,5221,9
659,860,5222,5
860,176,5223,10
61,861,5224,4
861,139,5225,1
405,862,5226,10
862,282,5227,1
143,55,5228,4
221,674,5229,10
622,477,5230,4
223,271,5231,7
826,203,5232,2
686,34,5233,2
732,182,5234,5
694,251,5235,10
316,372,5236,4
444,182,5237,2
97,245,5238,1
16,148,5239,5
764,755,5240,4
795,632,5241,8
561,581,5242,2
543,404,5243,2
160,628,5244,10
252,225,5245,1
683,373,5246,9
500,144,5247,8
534,457,5248,5
854,863,5249,5
863,489,5250,2
97,295,5251,8
81,340,5252,10
135,761,5253,10
660,115,5254,7
11,512,5255,3
318,864,5256,8
864,45,5257,9
242,749,5258,3
626,826,5259,8
802,441,5260,3
41,232,5261,1
771,616,5262,7
855,171,5263,6
6,322,5264,9
607,634,5265,1
355,367,5266,8
437,69,5267,5
92,487,5268,2
468,865,5269,5
865,236,5270,4
37,327,5271,6
656,172,5272,7
298,120,5273,9
83,722,5274,2
806,32,5275,9
344,284,5276,6
499,866,5277,7
866,139,5278,8
706,867,5279,4
867,423,5280,5
606,868,5281,8
868,35,5282,4
720,77,5283,4
687,869,5284,5
869,841,5285,7
478,339,5286,5
123,89,5287,10
424,49,5288,10
14,167,5289,10
770,95,5290,8
264,13,5291,2
860,274,5292,10
291,562,5293,8
317,427,5294,8
425,747,5295,3
256,2,5296,6
513,92,5297,5
765,870,5298,4
870,811,5299,3
624,422,5300,9
771,234,5301,6
488,871,5302,5
871,737,5303,3
410,872,5304,2
872,91,5305,10
335,873,5306,7
873,26,5307,5
832,379,5308,4
776,618,5309,1
63,501,5310,7
16,464,5311,4
288,19,5312,7
175,399,5313,3
103,104,5314,4
204,523,5315,7
7,20,5316,10
285,532,5317,9
70,863,5318,8
738,874,5319,2
874,572,5320,5
501,347,5321,8
850,347,5322,1
7,592,5323,2
855,129,5324,5
496,44,5325,9
311,464,5326,7
862,177,5327,7
683,287,5328,9
16,342,5329,1
19,869,5330,10
625,236,5331,9
620,113,5332,6
571,841,5333,2
47,875,5334,10
875,107,5335,1
271,444,5336,8
366,75,5337,5
9,377,5338,6
486,88,5339,10
297,301,5340,9
615,876,5341,10
876,220,5342,2
574,133,5343,8
333,221,5344,4
201,621,5345,10
865,663,5346,4
784,779,5347,4
445,877,5348,7
877,546,5349,7
8,551,5350,4
539,594,5351,1
697,878,5352,6
878,432,5353,1
433,404,5354,5
390,879,5355,9
879,307,5356,2
609,664,5357,2
561,880,5358,6
880,358,5359,8
430,796,5360,9
422,593,5361,9
74,811,5362,9
83,881,5363,6
881,73,5364,2
4,521,5365,6
609,520,5366,9
666,235,5367,5
109,882,5368,8
882,493,5369,5
249,883,5370,2
883,620,5371,2
241,527,5372,1
675,523,5373,5
734,226,5374,4
376,370,5375,3
142,884,5376,5
884,882,5377,6
785,885,5378,2
885,742,5379,8
169,383,5380,5
480,63,5381,2
234,886,5382,1
886,505,5383,4
455,280,5384,2
624,49,5385,8
719,887,5386,4
887,637,5387,2
687,622,5388,7
299,307,5389,10
483,336,5390,3
269,711,5391,9
679,430,5392,7
287,733,5393,7
858,269,5394,7
860,657,5395,9
216,46,5396,8
153,726,5397,1
728,442,5398,9
378,888,5399,3
888,509,5400,3
839,669,5401,5
332,462,5402,3
470,531,5403,7
723,846,5404,9
622,440,5405,3
587,889,5406,3
889,860,5407,10
350,771,5408,1
553,141,5409,7
688,92,5410,7
539,289,5411,1
181,890,5412,2
890,307,5413,2
460,891,5414,10
891,502,5415,7
115,892,5416,7
892,254,5417,2
565,634,5418,1
578,672,5419,4
4,784,5420,4
335,107,5421,8
687,125,5422,5
136,445,5423,6
68,818,5424,8
487,349,5425,4
460,638,5426,4
642,431,5427,4
12,168,5428,8
650,23,5429,4
706,789,5430,8
214,635,5431,9
608,893,5432,4
893,582,5433,8
145,894,5434,9
894,704,5435,9
589,685,5436,4
208,895,5437,5
895,602,5438,3
890,290,5439,8
759,798,5440,9
220,64,5441,7
849,56,5442,9
226,671,5443,1
530,151,5444,2
863,796,5445,9
547,363,5446,1
99,534,5447,10
268,896,5448,6
896,29,5449,2
776,897,5450,1
897,582,5451,7
219,898,5452,6
898,347,5453,10
350,245,5454,6
255,899,5455,1
899,875,5456,1
798,692,5457,2
108,367,5458,5
197,605,5459,1
428,739,5460,6
25,900,5461,9
900,231,5462,1
397,901,5463,3
901,172,5464,6
601,838,5465,9
726,886,5466,4
479,481,5467,1
869,453,5468,1
127,147,5469,9
191,855,5470,7
459,707,5471,5
613,522,5472,4
116,437,5473,9
390,809,5474,5
127,229,5475,5
418,397,5476,6
723,506,5477,3
793,198,5478,10
372,194,5479,4
48,378,5480,4
517,343,5481,4
844,235,5482,10
720,902,5483,2
902,428,5484,4
7,597,5485,5
248,639,5486,10
392,903,5487,6
903,562,5488,10
290,904,5489,8
904,230,5490,10
344,270,5491,7
599,905,5492,3
905,553,5493,2
853,282,5494,3
26,906,5495,6
906,668,5496,10
357,833,5497,3
557,894,5498,3
132,664,5499,9
11,319,5500,3
568,414,5501,4
775,297,5502,7
277,87,5503,8
75,907,5504,3
907,322,5505,6
882,165,5506,5
426,339,5507,2
92,703,5508,4
558,162,5509,5
355,48,5510,10
178,530,5511,1
103,753,5512,1
863,663,5513,9
406,213,5514,4
281,720,5515,1
188,283,5516,5
612,869,5517,6
523,774,5518,9
608,742,5519,10
458,156,5520,10
676,416,5521,10
906,61,5522,1
488,383,5523,7
544,344,5524,4
707,908,5525,7
908,169,5526,3
882,909,5527,2
909,656,5528,7
786,122,5529,9
7,331,5530,9
441,840,5531,7
209,66,5532,7
401,724,5533,4
666,674,5534,7
263,910,5535,5
910,550,5536,10
134,911,5537,1
911,576,5538,8
65,397,5539,10
762,610,5540,3
758,102,5541,4
616,912,5542,2
912,396,5543,1
651,235,5544,4
742,679,5545,1
673,419,5546,1
499,513,5547,6
729,19,5548,10
198,741,5549,3
389,913,5550,5
913,298,5551,9
519,914,5552,2
914,814,5553,10
299,480,5554,5
656,915,5555,10
915,158,5556,9
862,916,5557,6
916,131,5558,9
198,917,5559,3
917,830,5560,5
493,230,5561,4
730,476,5562,5
386,100,5563,9
110,134,5564,2
244,852,5565,10
103,767,5566,6
76,892,5567,6
120,212,5568,7
306,543,5569,2
708,918,5570,8
918,148,5571,1
846,919,5572,8
919,576,5573,3
528,92,5574,10
835,920,5575,4
920,201,5576,8
282,681,5577,5
877,921,5578,7
921,831,5579,6
805,899,5580,10
8,34,5581,7
606,433,5582,6
377,676,5583,8
709,620,5584,6
549,922,5585,2
922,638,5586,9
119,334,5587,4
863,721,5588,2
336,328,5589,3
704,591,5590,4
77,598,5591,6
287,45,5592,7
174,8,5593,4
315,848,5594,9
843,923,5595,3
923,803,5596,10
731,924,5597,9
924,282,5598,1
142,149,5599,8
869,925,5600,1
925,567,5601,3
315,179,5602,4
791,926,5603,5
926,329,5604,4
17,337,5605,2
777,927,5606,2
927,25,5607,8
254,907,5608,1
750,654,5609,2
711,776,5610,5
758,633,5611,7
774,928,5612,4
928,604,5613,10
820,92,5614,9
127,929,5615,7
929,160,5616,1
59,873,5617,10
542,14,5618,5
630,894,5619,5
772,838,5620,7
129,518,5621,2
291,930,5622,4
930,208,5623,7
272,14,5624,3
491,927,5625,3
164,510,5626,3
212,906,5627,5
108,931,5628,6
931,148,5629,1
850,696,5630,5
881,932,5631,3
932,764,5632,2
698,363,5633,8
508,624,5634,2
584,907,5635,2
375,611,5636,7
382,933,5637,2
933,393,5638,10
184,934,5639,10
934,820,5640,5
303,854,5641,2
806,16,5642,2
400,619,5643,1
263,162,5644,8
124,101,5645,7
620,680,5646,5
485,702,5647,1
791,818,5648,5
558,41,5649,5
288,785,5650,10
241,368,5651,2
770,341,5652,3
388,510,5653,4
503,232,5654,6
214,935,5655,7
935,391,5656,7
655,406,5657,1
818,936,5658,2
936,712,5659,9
904,231,5660,7
237,831,5661,6
40,937,5662,1
937,11,5663,2
351,938,5664,2
938,576,5665,6
427,838,5666,9
854,89,5667,3
90,939,5668,9
939,66,5669,7
277,239,5670,5
234,421,5671,3
867,940,5672,4
940,685,5673,7
425,326,5674,10
891,183,5675,2
370,941,5676,7
941,384,5677,9
680,524,5678,9
146,794,5679,8
660,303,5680,9
341,800,5681,2
508,30,5682,5
508,742,5683,7
472,942,5684,9
942,123,5685,4
168,723,5686,6
392,943,5687,2
943,692,5688,3
604,68,5689,4
151,62,5690,1
174,509,5691,4
885,15,5692,8
605,503,5693,8
246,944,5694,2
944,884,5695,1
582,857,5696,7
147,945,5697,4
945,324,5698,3
856,363,5699,9
7,328,5700,7
119,946,5701,1
946,225,5702,2
18,546,5703,9
493,188,5704,6
872,371,5705,5
194,204,5706,3
912,238,5707,7
73,703,5708,1
339,947,5709,5
947,142,5710,3
700,739,5711,10
445,800,5712,6
942,219,5713,8
175,830,5714,4
455,948,5715,6
948,145,5716,5
439,792,5717,9
896,626,5718,2
767,541,5719,10
330,722,5720,5
288,560,5721,9
451,279,5722,9
636,837,5723,6
284,206,5724,8
569,949,5725,3
949,249,5726,3
265,525,5727,6
761,197,5728,3
498,400,5729,10
174,950,5730,8
950,409,5731,3
264,951,5732,3
951,272,5733,3
99,469,5734,9
267,952,5735,10
952,680,5736,8
513,953,5737,7
953,872,5738,4
209,188,5739,10
572,772,5740,5
788,195,5741,5
563,615,5742,6
165,839,5743,9
565,188,5744,2
934,920,5745,1
423,690,5746,5
750,641,5747,9
694,888,5748,7
202,475,5749,7
581,16,5750,5
628,286,5751,10
833,578,5752,7
769,214,5753,8
465,954,5754,10
954,551,5755,5
666,863,5756,6
62,169,5757,2
44,955,5758,8
955,382,5759,9
915,555,5760,6
629,298,5761,5
582,956,5762,10
956,920,5763,8
366,782,5764,7
106,87,5765,1
489,957,5766,5
957,824,5767,1
602,754,5768,1
865,661,5769,9
706,845,5770,1
149,532,5771,3
411,629,5772,4
757,708,5773,4
636,246,5774,9
572,595,5775,5
482,755,5776,7
481,958,5777,8
958,345,5778,3
122,959,5779,8
959,365,5780,7
478,220,5781,6
407,789,5782,6
192,818,5783,5
44,904,5784,3
251,875,5785,3
535,960,5786,4
960,750,5787,5
836,961,5788,6
961,952,5789,9
843,962,5790,4
962,419,5791,8
671,963,5792,3
963,200,5793,7
511,171,5794,7
731,729,5795,7
497,512,5796,4
330,964,5797,2
964,719,5798,4
222,965,5799,9
965,24,5800,8
958,284,5801,2
819,585,5802,2
254,174,5803,5
605,169,5804,10
431,126,5805,10
253,966,5806,6
966,27,5807,1
211,450,5808,5
211,118,5809,3
392,925,5810,6
162,884,5811,2
921,967,5812,6
967,436,5813,10
628,809,5814,4
628,138,5815,6
695,968,5816,8
968,22,5817,9
804,609,5818,7
567,689,5819,10
420,969,5820,1
969,475,5821,9
515,970,5822,7
970,355,5823,4
97,640,5824,6
496,971,5825,2
971,527,5826,3
349,344,5827,10
264,211,5828,5
691,581,5829,6
449,972,5830,7
972,244,5831,3
438,337,5832,8
255,973,5833,4
973,272,5834,3
635,261,5835,1
241,929,5836,8
904,974,5837,6
974,199,5838,6
519,111,5839,5
216,779,5840,7
785,28,5841,10
763,90,5842,1
558,859,5843,9
683,975,5844,4
975,56,5845,6
666,307,5846,4
825,645,5847,3
518,976,5848,6
976,215,5849,7
702,41,5850,6
86,827,5851,10
370,33,5852,7
86,642,5853,5
601,977,5854,7
977,831,5855,1
268,892,5856,2
520,978,5857,7
978,835,5858,1
668,194,5859,7
530,979,5860,1
979,651,5861,9
733,980,5862,7
980,49,5863,4
101,981,5864,7
981,619,5865,4
106,581,5866,8
351,439,5867,3
518,206,5868,4
890,982,5869,2
982,362,5870,10
740,161,5871,2
149,661,5872,5
955,983,5873,10
983,720,5874,6
420,837,5875,5
118,572,5876,10
644,256,5877,2
905,112,5878,7
665,389,5879,2
687,410,5880,6
731,984,5881,5
984,57,5882,4
34,864,5883,9
278,779,5884,10
313,592,5885,9
856,717,5886,10
5,19,5887,9
852,618,5888,5
334,8,5889,1
450,468,5890,6
884,622,5891,6
811,457,5892,7
360,212,5893,7
731,2,5894,4
547,223,5895,4
125,929,5896,9
553,46,5897,8
153,415,5898,7
506,882,5899,3
497,455,5900,8
925,430,5901,7
465,438,5902,1
421,200,5903,10
848,35,5904,6
365,12,5905,10
562,388,5906,2
707,985,5907,7
985,506,5908,7
290,591,5909,3
225,772,5910,10
944,723,5911,9
453,225,5912,1
86,896,5913,8
364,985,5914,4
120,345,5915,6
269,625,5916,8
126,797,5917,1
481,356,5918,4
713,171,5919,9
315,420,5920,6
237,66,5921,9
830,208,5922,8
114,986,5923,8
986,620,5924,9
622,761,5925,4
678,455,5926,3
978,987,5927,8
987,974,5928,8
837,744,5929,3
491,107,5930,9
478,419,5931,8
430,321,5932,2
482,939,5933,7
425,562,5934,5
197,988,5935,5
988,645,5936,8
164,881,5937,1
350,426,5938,6
915,32,5939,2
209,217,5940,8
743,333,5941,8
667,364,5942,2
412,989,5943,6
989,606,5944,6
858,487,5945,8
335,443,5946,6
837,990,5947,4
990,948,5948,5
876,991,5949,5
991,113,5950,9
450,928,5951,4
665,20,5952,8
485,992,5953,8
992,357,5954,9
309,993,5955,4
993,57,5956,2
902,375,5957,1
804,652,5958,9
89,755,5959,10
733,994,5960,6
994,112,5961,1
878,181,5962,7
348,153,5963,4
431,822,5964,4
966,91,5965,2
536,800,5966,3
922,5,5967,8
339,232,5968,3
923,204,5969,3
676,86,5970,3
537,218,5971,2
869,970,5972,10
790,995,5973,4
995,713,5974,4
897,340,5975,4
310,295,5976,9
744,746,5977,5
869,430,5978,2
450,996,5979,7
996,21,5980,5
128,237,5981,1
89,334,5982,8
48,597,5983,3
633,85,5984,9
813,689,5985,4
647,997,5986,8
997,603,5987,4
153,823,5988,10
926,800,5989,7
304,1,5990,6
755,982,5991,6
745,998,5992,3
998,50,5993,2
812,999,5994,4
999,159,5995,2
219,434,5996,2
757,880,5997,2
568,1000,5998,9
1000,889,5999,9
658,189,6000,2
36,481,6001,3
946,1001,6002,10
1001,612,6003,4
937,49,6004,1
682,522,6005,10
987,511,6006,2
472,451,6007,2
778,574,6008,6
786,1002,6009,8
1002,980,6010,1
875,757,6011,8
910,721,6012,6
679,34,6013,9
875,78,6014,5
743,634,6015,10
980,466,6016,8
230,779,6017,6
479,1003,6018,1
1003,622,6019,8
652,84,6020,2
261,325,6021,5
392,963,6022,9
938,901,6023,1
437,276,6024,9
292,251,6025,4
381,1004,6026,1
1004,555,6027,3
1004,1005,6028,6
1005,227,6029,2
269,357,6030,1
419,375,6031,4
547,143,6032,5
624,348,6033,8
797,580,6034,3
134,724,6035,6
251,44,6036,2
164,415,6037,2
408,389,6038,6
182,738,6039,1
540,672,6040,2
751,498,6041,1
52,1006,6042,7
1006,512,6043,1
663,506,6044,6
2,856,6045,9
377,773,6046,5
774,699,6047,2
149,612,6048,9
772,26,6049,6
82,1007,6050,6
1007,792,6051,3
808,647,6052,1
985,164,6053,7
699,69,6054,6
322,19,6055,5
363,1008,6056,10
1008,768,6057,8
746,322,6058,4
241,1009,6059,4
1009,721,6060,4
450,835,6061,4
153,623,6062,10
403,720,6063,3
358,1010,6064,2
1010,554,6065,3
668,1011,6066,5
1011,597,6067,5
313,148,6068,3
616,112,6069,4
523,386,6070,3
131,95,6071,3
489,335,6072,5
297,663,6073,1
291,527,6074,3
960,1012,6075,6
1012,364,6076,10
642,1013,6077,8
1013,866,6078,8
62,288,6079,5
396,141,6080,3
292,1014,6081,5
1014,166,6082,1
246,1015,6083,9
1015,917,6084,4
390,1016,6085,10
1016,33,6086,7
216,1017,6087,5
1017,550,6088,6
875,343,6089,7
515,602,6090,7
431,1018,6091,3
1018,215,6092,1
201,649,6093,3
371,1019,6094,2
1019,962,6095,4
193,438,6096,10
867,1020,6097,5
1020,748,6098,5
32,364,6099,9
274,1021,6100,4
1021,178,6101,9
546,1022,6102,8
1022,44,6103,10
976,101,6104,10
828,424,6105,1
677,628,6106,3
502,711,6107,8
964,455,6108,7
837,957,6109,8
171,69,6110,6
505,689,6111,4
484,6,6112,5
797,1023,6113,6
1023,88,6114,8
499,709,6115,1
371,1024,6116,2
1024,220,6117,7
675,82,6118,4
853,1025,6119,7
1025,158,6120,9
754,571,6121,7
632,535,6122,3
290,1026,6123,4
1026,618,6124,3
49,944,6125,10
873,642,6126,8
0,228,6127,8
781,523,6128,3
434,757,6129,2
114,460,6130,3
429,226,6131,4
533,1027,6132,4
1027,536,6133,4
47,119,6134,8
550,883,6135,9
257,366,6136,9
985,393,6137,2
187,448,6138,10
468,1028,6139,5
1028,734,6140,7
81,1029,6141,10
1029,677,6142,9
130,438,6143,9
538,677,6144,8
537,507,6145,9
831,704,6146,6
99,431,6147,3
851,2,6148,10
592,235,6149,4
582,106,6150,8
451,309,6151,9
739,225,6152,8
589,63,6153,5
534,405,6154,6
10,1030,6155,9
1030,292,6156,1
389,553,6157,4
473,452,6158,6
506,128,6159,10
62,751,6160,7
953,297,6161,7
127,621,6162,5
206,983,6163,9
572,181,6164,4
438,640,6165,8
842,950,6166,2
585,974,6167,1
135,1031,6168,9
1031,413,6169,1
332,957,6170,5
329,72,6171,6
614,98,6172,3
630,981,6173,5
838,367,6174,1
853,792,6175,1
203,1032,6176,5
1032,354,6177,3
610,634,6178,7
219,333,6179,6
92,1033,6180,9
1033,994,6181,5
760,278,6182,5
544,357,6183,8
460,1034,6184,6
1034,970,6185,5
609,622,6186,9
175,1035,6187,5
1035,258,6188,4
817,823,6189,4
978,1036,6190,4
1036,1005,6191,1
96,878,6192,1
574,1037,6193,4
1037,235,6194,8
637,310,6195,2
720,517,6196,2
47,582,6197,5
825,460,6198,9
700,339,6199,10
364,442,6200,9
793,17,6201,2
676,1038,6202,3
1038,363,6203,9
637,670,6204,4
55,1039,6205,1
1039,688,6206,10
368,505,6207,8
820,262,6208,4
229,462,6209,10
966,1040,6210,9
1040,154,6211,6
808,202,6212,3
996,740,6213,9
806,1041,6214,5
1041,634,6215,2
909,932,6216,6
457,633,6217,6
296,129,6218,10
647,309,6219,6
809,490,6220,7
37,15,6221,9
503,945,6222,8
269,847,6223,6
970,1042,6224,2
1042,524,6225,8
392,1043,6226,7
1043,285,6227,10
505,189,6228,3
715,680,6229,3
175,909,6230,5
499,902,6231,3
34,692,6232,5
515,936,6233,3
77,383,6234,1
1008,687,6235,9
426,195,6236,3
748,895,6237,8
1038,305,6238,6
253,618,6239,10
667,450,6240,10
419,1014,6241,10
539,1044,6242,4
1044,592,6243,3
453,1045,6244,7
1045,728,6245,8
283,1040,6246,6
222,1046,6247,6
1046,1044,6248,2
892,546,6249,2
306,775,6250,6
353,1047,6251,9
1047,479,6252,4
109,180,6253,4
81,517,6254,6
279,1048,6255,9
1048,533,6256,2
235,636,6257,6
563,70,6258,4
366,1049,6259,5
1049,412,6260,3
762,1050,6261,7
1050,308,6262,10
757,59,6263,5
616,28,6264,8
60,776,6265,5
161,598,6266,3
71,977,6267,6
448,979,6268,8
223,339,6269,5
661,675,6270,1
577,876,6271,6
868,560,6272,4
781,471,6273,6
968,153,6274,10
116,599,6275,3
791,886,6276,3
787,231,6277,6
355,788,6278,10
1007,1051,6279,1
1051,179,6280,2
947,658,6281,6
924,1052,6282,4
1052,255,6283,7
221,52,6284,3
955,420,6285,6
249,676,6286,8
487,34,6287,2
921,727,6288,5
24,36,6289,6
661,509,6290,6
893,226,6291,6
46,532,6292,6
788,1052,6293,2
878,429,6294,7
366,126,6295,8
152,845,6296,4
68,539,6297,6
334,136,6298,9
16,227,6299,5
976,992,6300,7
548,1053,6301,1
1053,822,6302,6
372,1054,6303,5
1054,319,6304,7
649,977,6305,10
729,1055,6306,3
1055,195,6307,9
1022,755,6308,6
