inter_in,inter_out,streetcode,L
7304,7305,24949,2
7304,7408,24950,8
7304,7232,24951,1
7304,7303,24952,5
2772,2773,24953,1
2772,2698,24954,1
2772,2771,24955,7
2772,2890,24956,10
4481,4482,24957,3
4481,4583,24958,9
4481,4480,24959,8
922,996,24960,6
922,923,24961,1
922,921,24962,6
922,848,24963,4
648,576,24964,3
648,732,24965,2
648,647,24966,5
648,649,24967,2
3655,3757,24968,9
3655,3654,24969,4
3655,3656,24970,5
563,562,24971,9
563,491,24972,4
563,564,24973,9
563,635,24974,5
221,220,24975,5
221,147,24976,1
221,295,24977,9
2467,2468,24978,6
2467,2351,24979,5
2467,2466,24980,4
8541,8540,24981,3
8541,8542,24982,9
8541,8639,24983,6
8541,8467,24984,8
5183,5182,24985,3
5183,5109,24986,7
5183,5257,24987,5
5183,5184,24988,6
2720,2721,24989,6
2720,2646,24990,7
2720,2802,24991,5
2720,2719,24992,1
9483,9377,24993,7
9483,9484,24994,4
9483,9482,24995,10
9483,9573,24996,7
8261,8262,24997,10
8261,8260,24998,5
8261,8343,24999,7
6775,6849,25000,9
6775,6776,25001,1
6775,6774,25002,2
6775,6701,25003,10
38,39,25004,9
38,37,25005,7
38,112,25006,9
7333,7334,25007,4
7333,7332,25008,2
7333,7455,25009,7
2634,2560,25010,9
2634,2633,25011,1
2634,2635,25012,3
2634,2708,25013,6
3871,3872,25014,2
3871,3799,25015,6
3871,3870,25016,5
3871,3943,25017,4
6776,6850,25018,5
6776,6775,25019,5
6776,6702,25020,7
8256,8255,25021,8
8256,8144,25022,9
8256,8257,25023,1
3487,3488,25024,7
3487,3486,25025,5
3487,3561,25026,9
3487,3413,25027,7
2004,2005,25028,1
2004,2003,25029,1
2004,1910,25030,7
36,110,25031,5
36,37,25032,7
36,35,25033,8
6596,6597,25034,3
6596,6595,25035,9
6596,6484,25036,2
6596,6682,25037,6
8498,8572,25038,3
8498,8497,25039,3
8498,8424,25040,6
1606,1605,25041,8
1606,1607,25042,4
1606,1700,25043,8
9890,9891,25044,8
9890,9786,25045,5
9890,9889,25046,10
8437,8438,25047,3
8437,8436,25048,9
8437,8363,25049,9
8437,8511,25050,7
8117,8045,25051,3
8117,8213,25052,3
8117,8118,25053,9
8117,8116,25054,3
2742,2840,25055,3
2742,2743,25056,3
2742,2741,25057,4
2742,2668,25058,4
9198,9124,25059,1
9198,9197,25060,1
9198,9272,25061,6
2860,2861,25062,1
2860,2754,25063,6
2860,2859,25064,2
3488,3562,25065,3
3488,3414,25066,10
3488,3487,25067,4
6992,6991,25068,6
6992,6890,25069,2
6992,6993,25070,8
2194,2122,25071,6
2194,2266,25072,8
2194,2195,25073,3
9361,9362,25074,4
9361,9455,25075,2
9361,9360,25076,10
9361,9287,25077,2
7101,7019,25078,9
7101,7100,25079,7
7101,7173,25080,4
1261,1260,25081,10
1261,1151,25082,10
1261,1262,25083,9
1261,1333,25084,4
6353,6354,25085,8
6353,6352,25086,9
6353,6425,25087,8
6353,6281,25088,9
456,362,25089,9
456,455,25090,5
456,457,25091,1
456,528,25092,6
5712,5711,25093,6
5712,5713,25094,7
5712,5624,25095,6
3671,3672,25096,9
3671,3573,25097,1
3671,3670,25098,7
1611,1610,25099,3
1611,1507,25100,6
1611,1612,25101,9
1391,1390,25102,8
1391,1463,25103,1
1391,1319,25104,5
1391,1392,25105,8
536,464,25106,8
536,535,25107,10
536,537,25108,6
536,608,25109,9
9220,9294,25110,3
9220,9221,25111,7
9220,9146,25112,4
9220,9219,25113,9
9322,9248,25114,8
9322,9321,25115,3
9322,9396,25116,4
9322,9323,25117,5
7151,7223,25118,1
7151,7150,25119,4
7151,7079,25120,8
7151,7152,25121,8
9223,9297,25122,1
9223,9224,25123,3
9223,9149,25124,2
8179,8293,25125,8
8179,8178,25126,5
8179,8180,25127,1
6772,6846,25128,5
6772,6773,25129,6
6772,6698,25130,6
8062,8134,25131,6
8062,7990,25132,4
8062,8063,25133,3
5997,5923,25134,7
5997,6071,25135,8
5997,5998,25136,2
464,465,25137,10
464,374,25138,2
464,463,25139,8
464,536,25140,7
1895,1821,25141,4
1895,1896,25142,4
1895,1981,25143,1
7201,7200,25144,6
7201,7129,25145,8
7201,7273,25146,5
7201,7202,25147,3
6794,6793,25148,4
6794,6868,25149,4
6794,6720,25150,3
9688,9760,25151,9
9688,9616,25152,3
9688,9689,25153,8
2794,2908,25154,1
2794,2716,25155,6
2794,2793,25156,7
2794,2795,25157,3
8481,8555,25158,7
8481,8407,25159,6
8481,8482,25160,8
9818,9742,25161,1
9818,9940,25162,1
9818,9817,25163,1
9818,9819,25164,7
9157,9158,25165,8
9157,9156,25166,8
9157,9067,25167,2
9157,9231,25168,5
7626,7625,25169,1
7626,7700,25170,5
7626,7627,25171,2
7626,7552,25172,7
1285,1191,25173,6
1285,1286,25174,5
1285,1357,25175,1
1285,1284,25176,8
1342,1343,25177,6
1342,1270,25178,3
1342,1414,25179,8
6870,6871,25180,1
6870,6869,25181,7
6870,6796,25182,6
6870,6960,25183,6
9052,9051,25184,4
9052,8952,25185,5
9052,9053,25186,4
5483,5482,25187,8
5483,5555,25188,10
5483,5484,25189,1
5483,5411,25190,5
4916,4917,25191,10
4916,4915,25192,5
4916,5010,25193,6
2400,2401,25194,4
2400,2399,25195,2
2400,2312,25196,1
1867,1868,25197,3
1867,1941,25198,10
1867,1793,25199,3
1867,1866,25200,8
6254,6255,25201,4
6254,6253,25202,2
6254,6326,25203,9
6254,6160,25204,3
9571,9643,25205,3
9571,9572,25206,1
9571,9570,25207,1
9571,9481,25208,4
6584,6583,25209,8
6584,6674,25210,3
6584,6585,25211,5
3345,3344,25212,9
3345,3243,25213,7
3345,3346,25214,6
3345,3419,25215,10
1286,1285,25216,3
1286,1192,25217,1
1286,1287,25218,7
1286,1358,25219,2
4715,4714,25220,5
4715,4787,25221,7
4715,4643,25222,2
4715,4716,25223,7
6603,6604,25224,1
6603,6685,25225,7
6603,6602,25226,7
3269,3359,25227,9
3269,3268,25228,6
3269,3270,25229,7
3269,3165,25230,6
2690,2616,25231,1
2690,2689,25232,5
2690,2764,25233,1
3163,3091,25234,2
3163,3162,25235,1
3163,3267,25236,1
3163,3164,25237,10
3501,3575,25238,10
3501,3502,25239,10
3501,3427,25240,1
6487,6599,25241,5
6487,6488,25242,6
6487,6486,25243,3
6487,6415,25244,9
4637,4709,25245,6
4637,4638,25246,2
4637,4636,25247,5
4637,4565,25248,5
3714,3792,25249,2
3714,3713,25250,6
3714,3715,25251,8
5172,5173,25252,8
5172,5098,25253,3
5172,5171,25254,8
5172,5246,25255,7
8514,8440,25256,3
8514,8596,25257,2
8514,8515,25258,10
8514,8513,25259,3
7669,7670,25260,8
7669,7595,25261,3
7669,7668,25262,7
7669,7743,25263,10
2019,2113,25264,7
2019,2018,25265,9
2019,2020,25266,7
2011,2010,25267,9
2011,2109,25268,4
2011,2012,25269,6
2011,1913,25270,3
8918,8994,25271,10
8918,8917,25272,4
8918,8919,25273,5
8918,8846,25274,6
6078,6079,25275,9
6078,6004,25276,4
6078,6077,25277,1
6078,6192,25278,3
6309,6308,25279,9
6309,6381,25280,10
6309,6237,25281,8
4077,4078,25282,7
4077,4175,25283,8
4077,4076,25284,1
4077,3981,25285,10
5225,5151,25286,9
5225,5226,25287,8
5225,5323,25288,3
6430,6358,25289,9
6430,6431,25290,5
6430,6506,25291,1
2931,3003,25292,1
2931,2930,25293,10
2931,2829,25294,4
8201,8307,25295,3
8201,8202,25296,3
8201,8200,25297,2
184,183,25298,2
184,110,25299,4
184,185,25300,8
184,258,25301,8
4748,4676,25302,6
4748,4747,25303,8
4748,4749,25304,6
4748,4820,25305,5
2622,2548,25306,1
2622,2696,25307,1
2622,2621,25308,1
4556,4557,25309,6
4556,4434,25310,8
4556,4555,25311,3
5233,5335,25312,6
5233,5232,25313,7
5233,5159,25314,2
5233,5234,25315,10
3873,3945,25316,9
3873,3801,25317,3
3873,3872,25318,8
7609,7535,25319,9
7609,7608,25320,7
7609,7610,25321,5
7609,7683,25322,2
2175,2247,25323,8
2175,2103,25324,2
2175,2174,25325,4
626,698,25326,5
626,554,25327,2
626,625,25328,9
626,627,25329,10
9096,9174,25330,8
9096,9095,25331,3
9096,9097,25332,5
9496,9497,25333,4
9496,9495,25334,9
9496,9386,25335,2
9665,9664,25336,6
9665,9737,25337,7
9665,9593,25338,4
9665,9666,25339,7
7020,6906,25340,10
7020,7019,25341,8
7020,7021,25342,9
271,270,25343,1
271,377,25344,3
271,197,25345,10
271,272,25346,7
7536,7462,25347,2
7536,7535,25348,9
7536,7610,25349,8
1846,1845,25350,6
1846,1920,25351,4
1846,1847,25352,4
1846,1772,25353,1
751,659,25354,5
751,750,25355,3
751,752,25356,8
8581,8699,25357,6
8581,8582,25358,7
8581,8580,25359,5
6315,6314,25360,7
6315,6243,25361,1
6315,6387,25362,8
756,757,25363,1
756,755,25364,9
756,858,25365,9
4667,4739,25366,2
4667,4595,25367,7
4667,4666,25368,10
4667,4668,25369,5
5808,5809,25370,2
5808,5882,25371,6
5808,5807,25372,5
5808,5694,25373,2
4108,4107,25374,8
4108,4194,25375,7
4108,4109,25376,8
6968,7070,25377,2
6968,6967,25378,2
6968,6969,25379,5
2475,2476,25380,1
2475,2553,25381,4
2475,2474,25382,3
7982,8054,25383,9
7982,7983,25384,9
7982,7981,25385,4
7982,7910,25386,1
5792,5791,25387,9
5792,5672,25388,5
5792,5793,25389,4
1925,1926,25390,2
1925,1851,25391,5
1925,2031,25392,8
6877,6803,25393,8
6877,6971,25394,3
6877,6876,25395,8
6877,6878,25396,3
5014,4920,25397,10
5014,5088,25398,6
5014,5013,25399,6
5454,5526,25400,5
5454,5455,25401,8
5454,5380,25402,1
5454,5453,25403,2
1921,1922,25404,3
1921,2023,25405,1
1921,1847,25406,2
1921,1920,25407,5
7086,6996,25408,9
7086,7158,25409,10
7086,7087,25410,8
7086,7085,25411,2
3560,3650,25412,8
3560,3486,25413,10
3560,3559,25414,4
3560,3561,25415,10
4945,4833,25416,8
4945,4944,25417,3
4945,5027,25418,9
4945,4946,25419,4
5636,5637,25420,9
5636,5732,25421,7
5636,5635,25422,10
5636,5564,25423,5
3028,3029,25424,5
3028,2956,25425,9
3028,3100,25426,4
8453,8452,25427,5
8453,8527,25428,1
8453,8379,25429,8
8453,8454,25430,7
5054,5053,25431,1
5054,5055,25432,6
5054,5128,25433,9
5054,4980,25434,8
4671,4670,25435,7
4671,4599,25436,4
4671,4743,25437,10
1861,1787,25438,1
1861,1935,25439,10
1861,1860,25440,1
1861,1862,25441,8
6679,6678,25442,3
6679,6593,25443,3
6679,6680,25444,6
6679,6753,25445,9
3768,3840,25446,8
3768,3767,25447,6
3768,3674,25448,4
3768,3769,25449,8
2635,2636,25450,1
2635,2561,25451,5
2635,2709,25452,1
2635,2634,25453,4
8175,8176,25454,3
8175,8174,25455,8
8175,8095,25456,2
3782,3696,25457,6
3782,3783,25458,10
3782,3854,25459,10
3782,3781,25460,8
6726,6800,25461,3
6726,6725,25462,8
6726,6652,25463,8
4689,4617,25464,2
4689,4761,25465,6
4689,4688,25466,3
8399,8398,25467,4
8399,8400,25468,2
8399,8473,25469,4
8399,8325,25470,5
2412,2411,25471,7
2412,2413,25472,4
2412,2514,25473,5
5286,5204,25474,1
5286,5287,25475,7
5286,5285,25476,4
4691,4692,25477,9
4691,4690,25478,4
4691,4763,25479,8
4691,4619,25480,7
3506,3505,25481,7
3506,3580,25482,2
3506,3432,25483,10
9521,9595,25484,1
9521,9522,25485,6
9521,9520,25486,9
6148,6149,25487,6
6148,6246,25488,9
6148,6147,25489,9
6589,6481,25490,2
6589,6590,25491,9
6589,6588,25492,7
1758,1832,25493,3
1758,1757,25494,8
1758,1684,25495,2
1622,1514,25496,10
1622,1621,25497,2
1622,1623,25498,2
6615,6616,25499,1
6615,6693,25500,2
6615,6614,25501,7
8791,8719,25502,1
8791,8863,25503,4
8791,8790,25504,1
8791,8792,25505,9
1470,1550,25506,7
1470,1398,25507,1
1470,1469,25508,2
1470,1471,25509,5
987,913,25510,8
987,1061,25511,10
987,988,25512,8
4697,4696,25513,2
4697,4625,25514,4
4697,4769,25515,2
4697,4698,25516,8
4731,4659,25517,3
4731,4803,25518,6
4731,4730,25519,1
8882,8883,25520,1
8882,8954,25521,4
8882,8810,25522,1
8882,8881,25523,8
8101,8100,25524,1
8101,8102,25525,8
8101,8029,25526,3
8101,8185,25527,7
4028,4029,25528,4
4028,4146,25529,5
4028,4027,25530,8
960,1034,25531,7
960,886,25532,8
960,959,25533,8
8178,8179,25534,6
8178,8292,25535,6
8178,8177,25536,8
248,338,25537,9
248,174,25538,2
248,249,25539,1
248,247,25540,3
2627,2626,25541,9
2627,2701,25542,8
2627,2628,25543,8
2627,2553,25544,5
175,174,25545,6
175,101,25546,5
175,176,25547,5
175,249,25548,1
7252,7324,25549,8
7252,7253,25550,1
7252,7180,25551,1
5348,5347,25552,10
5348,5434,25553,8
5348,5349,25554,10
5348,5242,25555,3
1262,1334,25556,4
1262,1152,25557,6
1262,1261,25558,5
1262,1263,25559,6
7006,7005,25560,2
7006,7092,25561,3
7006,7007,25562,4
6951,6950,25563,7
6951,6865,25564,8
6951,6952,25565,10
2602,2601,25566,8
2602,2528,25567,7
2602,2603,25568,3
2602,2676,25569,1
6399,6398,25570,8
6399,6471,25571,1
6399,6327,25572,10
3213,3327,25573,6
3213,3212,25574,2
3213,3214,25575,6
7733,7847,25576,10
7733,7659,25577,7
7733,7734,25578,6
911,912,25579,1
911,837,25580,1
911,910,25581,6
911,985,25582,10
481,480,25583,3
481,403,25584,5
481,482,25585,3
481,553,25586,5
5147,5221,25587,6
5147,5073,25588,3
5147,5148,25589,5
5147,5146,25590,8
1202,1292,25591,9
1202,1201,25592,2
1202,1203,25593,6
1211,1297,25594,6
1211,1212,25595,4
1211,1210,25596,5
1602,1603,25597,6
1602,1601,25598,4
1602,1502,25599,3
5170,5096,25600,10
5170,5169,25601,9
5170,5244,25602,10
5170,5171,25603,4
4046,4045,25604,1
4046,4047,25605,5
4046,3962,25606,2
699,815,25607,9
699,698,25608,1
699,627,25609,2
8455,8381,25610,8
8455,8456,25611,5
8455,8529,25612,9
8455,8454,25613,8
8209,8208,25614,6
8209,8210,25615,4
8209,8311,25616,4
9209,9210,25617,4
9209,9135,25618,5
9209,9283,25619,4
9209,9208,25620,8
9063,8959,25621,7
9063,9062,25622,4
9063,9064,25623,3
4906,4907,25624,1
4906,4905,25625,2
4906,5004,25626,8
2551,2552,25627,9
2551,2550,25628,10
2551,2473,25629,3
2551,2625,25630,7
7676,7675,25631,5
7676,7602,25632,9
7676,7750,25633,4
7676,7677,25634,4
3144,3145,25635,10
3144,3143,25636,3
3144,3236,25637,2
3144,3072,25638,4
6989,6990,25639,5
6989,7083,25640,9
6989,6988,25641,8
6989,6887,25642,4
3668,3570,25643,4
3668,3667,25644,9
3668,3669,25645,10
7467,7353,25646,1
7467,7468,25647,2
7467,7466,25648,6
7467,7541,25649,9
7635,7709,25650,4
7635,7561,25651,2
7635,7636,25652,6
7832,7833,25653,2
7832,7726,25654,8
7832,7918,25655,3
7832,7831,25656,10
1727,1653,25657,6
1727,1728,25658,1
1727,1801,25659,3
7477,7478,25660,4
7477,7476,25661,3
7477,7371,25662,10
7477,7551,25663,1
9629,9630,25664,8
9629,9701,25665,10
9629,9628,25666,10
9629,9557,25667,6
8416,8490,25668,7
8416,8417,25669,8
8416,8342,25670,8
8416,8415,25671,4
5029,5028,25672,2
5029,4947,25673,5
5029,5103,25674,5
5029,5030,25675,7
6873,6963,25676,1
6873,6799,25677,10
6873,6874,25678,10
6873,6872,25679,9
2281,2209,25680,3
2281,2282,25681,4
2281,2280,25682,7
2281,2353,25683,3
5633,5729,25684,9
5633,5634,25685,3
5633,5561,25686,5
5633,5632,25687,1
7475,7549,25688,3
7475,7476,25689,3
7475,7369,25690,4
1140,1141,25691,8
1140,1254,25692,6
1140,1139,25693,7
9711,9710,25694,4
9711,9639,25695,4
9711,9783,25696,6
2214,2286,25697,9
2214,2213,25698,10
2214,2142,25699,10
2214,2215,25700,4
5836,5835,25701,10
5836,5738,25702,10
5836,5910,25703,8
5420,5492,25704,7
5420,5419,25705,3
5420,5421,25706,10
5420,5322,25707,1
9548,9549,25708,6
9548,9547,25709,1
9548,9620,25710,1
9548,9442,25711,1
3080,3152,25712,9
3080,3008,25713,7
3080,3081,25714,7
3080,3079,25715,7
572,500,25716,4
572,573,25717,7
572,571,25718,7
572,644,25719,2
6007,6081,25720,6
6007,5933,25721,7
6007,6008,25722,6
6007,6006,25723,2
479,551,25724,5
479,401,25725,6
479,478,25726,1
479,480,25727,4
8840,8768,25728,4
8840,8839,25729,6
8840,8912,25730,9
8840,8841,25731,3
2076,2077,25732,6
2076,1958,25733,4
2076,2075,25734,1
2076,2148,25735,9
6218,6219,25736,6
6218,6217,25737,9
6218,6100,25738,4
6218,6290,25739,10
2413,2414,25740,2
2413,2412,25741,9
2413,2515,25742,1
7769,7687,25743,10
7769,7768,25744,9
7769,7770,25745,9
6449,6448,25746,2
6449,6377,25747,7
6449,6450,25748,1
6449,6537,25749,9
6443,6527,25750,6
6443,6444,25751,4
6443,6442,25752,2
6443,6371,25753,9
4570,4571,25754,9
4570,4642,25755,5
4570,4460,25756,6
875,949,25757,4
875,785,25758,3
875,876,25759,10
2129,2047,25760,3
2129,2128,25761,1
2129,2201,25762,1
2129,2130,25763,7
8830,8902,25764,3
8830,8758,25765,5
8830,8831,25766,6
4552,4626,25767,6
4552,4553,25768,9
4552,4551,25769,9
7430,7512,25770,2
7430,7431,25771,2
7430,7429,25772,9
3948,4024,25773,2
3948,3949,25774,6
3948,3876,25775,8
3948,3947,25776,1
6065,6066,25777,10
6065,6171,25778,4
6065,5991,25779,7
7285,7284,25780,5
7285,7286,25781,8
7285,7377,25782,3
7285,7213,25783,10
2845,2846,25784,7
2845,2844,25785,8
2845,2939,25786,2
7365,7364,25787,2
7365,7277,25788,9
7365,7366,25789,1
3284,3172,25790,10
3284,3283,25791,7
3284,3285,25792,7
3284,3370,25793,9
3433,3359,25794,2
3433,3507,25795,9
3433,3434,25796,7
9422,9421,25797,10
9422,9536,25798,4
9422,9423,25799,5
8478,8477,25800,5
8478,8404,25801,8
8478,8479,25802,9
8478,8552,25803,4
8500,8426,25804,5
8500,8501,25805,9
8500,8499,25806,9
8500,8574,25807,2
1114,1113,25808,3
1114,1040,25809,7
1114,1228,25810,10
728,842,25811,1
728,727,25812,9
728,729,25813,5
7859,7741,25814,6
7859,7858,25815,9
7859,7860,25816,3
1730,1656,25817,6
1730,1804,25818,8
1730,1731,25819,7
6266,6267,25820,8
6266,6180,25821,10
6266,6338,25822,8
6266,6265,25823,5
228,154,25824,10
228,306,25825,6
228,229,25826,6
228,227,25827,8
4230,4229,25828,5
4230,4304,25829,2
4230,4156,25830,4
7964,7965,25831,2
7964,8036,25832,2
7964,7963,25833,6
7964,7892,25834,4
8802,8874,25835,10
8802,8801,25836,4
8802,8803,25837,3
8802,8730,25838,5
1838,1764,25839,9
1838,1912,25840,9
1838,1837,25841,6
9329,9403,25842,5
9329,9328,25843,9
9329,9255,25844,1
2286,2285,25845,7
2286,2287,25846,2
2286,2214,25847,6
2286,2358,25848,1
2144,2145,25849,2
2144,2143,25850,10
2144,2070,25851,5
2144,2216,25852,4
8248,8249,25853,3
8248,8247,25854,8
8248,8334,25855,8
3666,3667,25856,9
3666,3764,25857,6
3666,3665,25858,1
7000,6999,25859,10
7000,7001,25860,4
7000,6894,25861,9
6721,6722,25862,3
6721,6795,25863,6
6721,6647,25864,1
8124,8052,25865,10
8124,8224,25866,1
8124,8123,25867,7
8124,8125,25868,9
3857,3858,25869,10
3857,3785,25870,7
3857,3856,25871,7
3857,3929,25872,5
445,444,25873,4
445,343,25874,5
445,517,25875,6
445,446,25876,4
9760,9848,25877,5
9760,9761,25878,9
9760,9688,25879,5
8300,8301,25880,10
8300,8374,25881,10
8300,8299,25882,3
8300,8190,25883,5
4949,5031,25884,5
4949,4950,25885,1
4949,4948,25886,7
895,817,25887,1
895,896,25888,3
895,969,25889,2
895,894,25890,6
2469,2468,25891,4
2469,2470,25892,4
2469,2353,25893,1
7351,7352,25894,4
7351,7350,25895,5
7351,7465,25896,3
3424,3350,25897,7
3424,3498,25898,6
3424,3423,25899,9
3424,3425,25900,2
5372,5450,25901,3
5372,5373,25902,6
5372,5371,25903,10
2069,2070,25904,6
2069,2068,25905,9
2069,2143,25906,9
2797,2796,25907,7
2797,2798,25908,5
2797,2911,25909,2
923,924,25910,10
923,922,25911,6
923,849,25912,1
923,997,25913,9
4241,4242,25914,5
4241,4240,25915,1
4241,4315,25916,7
4241,4167,25917,3
886,885,25918,4
886,800,25919,8
886,960,25920,2
6723,6797,25921,8
6723,6649,25922,7
6723,6722,25923,6
6723,6724,25924,3
6740,6739,25925,4
6740,6666,25926,6
6740,6814,25927,6
6740,6741,25928,3
5735,5736,25929,2
5735,5833,25930,4
5735,5734,25931,10
6433,6432,25932,9
6433,6361,25933,2
6433,6434,25934,7
6433,6509,25935,8
7393,7394,25936,8
7393,7392,25937,9
7393,7491,25938,4
9549,9548,25939,6
9549,9443,25940,2
9549,9621,25941,8
7521,7595,25942,1
7521,7522,25943,4
7521,7443,25944,2
7521,7520,25945,5
7322,7438,25946,10
7322,7321,25947,4
7322,7323,25948,6
7322,7250,25949,6
2384,2383,25950,1
2384,2385,25951,3
2384,2498,25952,5
7546,7620,25953,8
7546,7547,25954,3
7546,7472,25955,3
7546,7545,25956,1
1523,1451,25957,10
1523,1639,25958,2
1523,1522,25959,10
1523,1524,25960,8
6304,6305,25961,4
6304,6376,25962,1
6304,6232,25963,5
7402,7496,25964,9
7402,7401,25965,5
7402,7403,25966,6
1573,1572,25967,1
1573,1679,25968,10
1573,1574,25969,3
1573,1485,25970,1
4467,4468,25971,5
4467,4466,25972,1
4467,4381,25973,6
9984,9894,25974,7
9984,9983,25975,9
9984,9985,25976,5
3406,3332,25977,9
3406,3480,25978,1
3406,3405,25979,9
3406,3407,25980,4
6206,6088,25981,9
6206,6280,25982,1
6206,6205,25983,3
6206,6207,25984,2
72,71,25985,10
72,73,25986,10
72,146,25987,2
8904,8976,25988,5
8904,8832,25989,4
8904,8903,25990,4
8904,8905,25991,9
8910,8982,25992,2
8910,8909,25993,2
8910,8838,25994,2
8910,8911,25995,10
8130,8234,25996,5
8130,8131,25997,7
8130,8058,25998,5
8130,8129,25999,7
5911,5837,26000,2
5911,5985,26001,1
5911,5912,26002,6
129,55,26003,5
129,203,26004,2
129,130,26005,3
129,128,26006,4
3788,3706,26007,9
3788,3860,26008,1
3788,3787,26009,2
3788,3789,26010,1
8254,8255,26011,8
8254,8253,26012,8
8254,8142,26013,8
2280,2281,26014,2
2280,2352,26015,3
2280,2208,26016,2
2280,2279,26017,8
4602,4512,26018,7
4602,4674,26019,6
4602,4601,26020,8
4602,4603,26021,7
8924,8923,26022,10
8924,8852,26023,5
8924,8925,26024,10
8924,9004,26025,2
9374,9375,26026,2
9374,9373,26027,7
9374,9476,26028,7
9374,9300,26029,8
4282,4283,26030,2
4282,4208,26031,4
4282,4281,26032,5
4282,4356,26033,3
1299,1371,26034,6
1299,1213,26035,1
1299,1298,26036,6
9649,9577,26037,10
9649,9721,26038,3
9649,9650,26039,10
9649,9648,26040,6
4919,4918,26041,4
4919,4920,26042,9
4919,5013,26043,6
2812,2813,26044,5
2812,2811,26045,4
2812,2726,26046,6
4324,4398,26047,10
4324,4325,26048,2
4324,4323,26049,2
4324,4250,26050,5
9254,9253,26051,8
9254,9328,26052,6
9254,9255,26053,5
9254,9180,26054,5
5132,5206,26055,8
5132,5058,26056,1
5132,5131,26057,4
5780,5781,26058,7
5780,5664,26059,7
5780,5779,26060,8
4829,4757,26061,7
4829,4830,26062,9
4829,4941,26063,3
4829,4828,26064,2
7622,7696,26065,3
7622,7621,26066,8
7622,7548,26067,10
8133,8132,26068,7
8133,8061,26069,9
8133,8237,26070,10
2889,2771,26071,8
2889,2890,26072,9
2889,2967,26073,6
2889,2888,26074,9
1599,1598,26075,6
1599,1600,26076,3
1599,1499,26077,7
7061,7062,26078,4
7061,7133,26079,8
7061,7060,26080,1
7061,6955,26081,5
7760,7761,26082,6
7760,7682,26083,7
7760,7759,26084,10
9442,9443,26085,9
9442,9441,26086,4
9442,9548,26087,5
3382,3304,26088,10
3382,3381,26089,10
3382,3456,26090,7
4886,4992,26091,6
4886,4885,26092,6
4886,4887,26093,1
905,979,26094,1
905,904,26095,5
905,906,26096,9
905,831,26097,4
33,107,26098,2
33,34,26099,9
33,32,26100,10
3182,3183,26101,8
3182,3181,26102,9
3182,3110,26103,9
3182,3298,26104,1
9256,9257,26105,2
9256,9182,26106,6
9256,9330,26107,8
1673,1747,26108,8
1673,1674,26109,5
1673,1563,26110,4
9068,9067,26111,3
9068,9069,26112,3
9068,9158,26113,1
8366,8440,26114,7
8366,8367,26115,6
8366,8292,26116,6
8366,8365,26117,2
1334,1262,26118,6
1334,1333,26119,9
1334,1335,26120,3
1334,1406,26121,10
1659,1733,26122,9
1659,1537,26123,2
1659,1660,26124,5
1659,1658,26125,5
1433,1434,26126,2
1433,1361,26127,4
1433,1432,26128,9
1433,1505,26129,6
2248,2249,26130,8
2248,2320,26131,6
2248,2176,26132,6
199,125,26133,6
199,200,26134,4
199,198,26135,1
199,273,26136,2
2823,2733,26137,3
2823,2822,26138,7
2823,2824,26139,10
1461,1533,26140,5
1461,1389,26141,7
1461,1460,26142,10
1053,1052,26143,9
1053,1127,26144,8
1053,979,26145,2
1053,1054,26146,5
7847,7929,26147,5
7847,7848,26148,10
7847,7846,26149,8
7847,7733,26150,7
7332,7331,26151,3
7332,7454,26152,3
7332,7333,26153,6
9388,9387,26154,3
9388,9314,26155,2
9388,9498,26156,1
3344,3345,26157,3
3344,3242,26158,3
3344,3418,26159,8
3344,3343,26160,7
9729,9728,26161,1
9729,9801,26162,6
9729,9657,26163,1
5664,5592,26164,5
5664,5663,26165,4
5664,5665,26166,8
5664,5780,26167,2
8306,8307,26168,6
8306,8380,26169,5
8306,8305,26170,1
8306,8200,26171,1
5605,5604,26172,4
5605,5533,26173,2
5605,5681,26174,3
5605,5606,26175,1
638,714,26176,5
638,637,26177,2
638,639,26178,7
638,566,26179,5
2072,1950,26180,8
2072,2071,26181,9
2072,2073,26182,6
283,209,26183,8
283,397,26184,4
283,282,26185,6
283,284,26186,8
6316,6244,26187,9
6316,6388,26188,4
6316,6317,26189,2
2031,2121,26190,9
2031,2030,26191,5
2031,2032,26192,8
2031,1925,26193,2
5859,5858,26194,7
5859,5933,26195,3
5859,5777,26196,9
5859,5860,26197,6
869,870,26198,10
869,943,26199,3
869,775,26200,3
9280,9279,26201,1
9280,9281,26202,8
9280,9206,26203,4
9280,9354,26204,4
5963,5962,26205,6
5963,5889,26206,7
5963,6037,26207,6
5963,5964,26208,8
6509,6433,26209,4
6509,6508,26210,4
6509,6510,26211,7
4890,4889,26212,9
4890,4891,26213,1
4890,4996,26214,3
4890,4798,26215,6
9433,9347,26216,2
9433,9434,26217,5
9433,9543,26218,10
9433,9432,26219,2
8872,8944,26220,2
8872,8800,26221,8
8872,8873,26222,4
3665,3666,26223,10
3665,3763,26224,9
3665,3664,26225,9
3852,3924,26226,3
3852,3853,26227,8
3852,3851,26228,2
3852,3780,26229,8
8285,8286,26230,1
8285,8359,26231,9
8285,8167,26232,4
2354,2282,26233,3
2354,2470,26234,6
2354,2355,26235,6
2354,2353,26236,3
9210,9209,26237,1
9210,9284,26238,4
9210,9136,26239,6
1964,1965,26240,1
1964,1886,26241,5
1964,1963,26242,3
4243,4317,26243,9
4243,4244,26244,9
