inter_in,inter_out,streetcode,L
5472,2303,75030,5
2303,6342,75031,48
6342,2303,75032,48
2303,6896,75033,20
6896,2303,75034,20
2303,7533,75035,41
7533,2303,75036,41
2304,4439,75037,23
4439,2304,75038,23
2304,6418,75039,45
6418,2304,75040,45
2305,3376,75041,3
3376,2305,75042,3
2305,4081,75043,23
4081,2305,75044,23
2305,4201,75045,29
4201,2305,75046,29
2305,4708,75047,20
4708,2305,75048,20
2305,5090,75049,7
5090,2305,75050,7
2305,6272,75051,50
6272,2305,75052,50
2305,6336,75053,44
6336,2305,75054,44
2305,7500,75055,1
7500,2305,75056,1
2306,2490,75057,8
2490,2306,75058,8
2306,3722,75059,40
3722,2306,75060,40
2306,5731,75061,13
5731,2306,75062,13
2306,6630,75063,41
6630,2306,75064,41
2306,7434,75065,32
7434,2306,75066,32
2306,7656,75067,16
7656,2306,75068,16
2307,2524,75069,26
2524,2307,75070,26
2307,2767,75071,18
2767,2307,75072,18
2307,4227,75073,30
4227,2307,75074,30
2307,4607,75075,2
4607,2307,75076,2
2307,5239,75077,19
5239,2307,75078,19
2307,5940,75079,4
5940,2307,75080,4
2307,7005,75081,19
7005,2307,75082,19
2307,7840,75083,38
7840,2307,75084,38
2308,5359,75085,16
5359,2308,75086,16
2308,7081,75087,29
7081,2308,75088,29
2309,7884,75089,2
7884,2309,75090,2
2311,3091,75091,31
3091,2311,75092,31
2311,3203,75093,49
3203,2311,75094,49
2311,3462,75095,13
3462,2311,75096,13
2311,4269,75097,25
4269,2311,75098,25
2311,5085,75099,37
5085,2311,75100,37
2311,5854,75101,16
5854,2311,75102,16
2311,6245,75103,36
6245,2311,75104,36
2311,7667,75105,17
7667,2311,75106,17
2311,7710,75107,20
7710,2311,75108,20
2311,7717,75109,47
7717,2311,75110,47
2312,3662,75111,25
3662,2312,75112,25
2312,5995,75113,7
5995,2312,75114,7
2312,6550,75115,40
6550,2312,75116,40
2312,7474,75117,1
7474,2312,75118,1
2313,5729,75119,10
5729,2313,75120,10
2313,6209,75121,33
6209,2313,75122,33
2314,4640,75123,32
4640,2314,75124,32
2314,6072,75125,33
6072,2314,75126,33
2314,6490,75127,9
6490,2314,75128,9
2314,7567,75129,32
7567,2314,75130,32
2315,3002,75131,1
3002,2315,75132,1
2315,3956,75133,1
3956,2315,75134,1
2315,7454,75135,24
7454,2315,75136,24
2316,3635,75137,40
3635,2316,75138,40
2316,4055,75139,21
4055,2316,75140,21
2316,6004,75141,38
6004,2316,75142,38
2317,2348,75143,34
2348,2317,75144,34
2317,2572,75145,10
2572,2317,75146,10
2317,2738,75147,38
2738,2317,75148,38
2317,3380,75149,25
3380,2317,75150,25
2317,4106,75151,26
4106,2317,75152,26
2317,4176,75153,27
4176,2317,75154,27
2317,7498,75155,39
7498,2317,75156,39
2318,2892,75157,24
2892,2318,75158,24
2319,3274,75159,45
3274,2319,75160,45
2319,4159,75161,27
4159,2319,75162,27
2320,4051,75163,20
4051,2320,75164,20
2320,7153,75165,32
7153,2320,75166,32
2321,4742,75167,48
4742,2321,75168,48
2321,4934,75169,34
4934,2321,75170,34
2321,6405,75171,43
6405,2321,75172,43
2321,6796,75173,21
6796,2321,75174,21
2322,2584,75175,38
2584,2322,75176,38
2322,3424,75177,8
3424,2322,75178,8
2322,5116,75179,5
5116,2322,75180,5
2322,5273,75181,16
5273,2322,75182,16
2322,5516,75183,6
5516,2322,75184,6
2322,6527,75185,37
6527,2322,75186,37
2322,6570,75187,8
6570,2322,75188,8
2322,6636,75189,26
6636,2322,75190,26
2322,7372,75191,18
7372,2322,75192,18
2322,7748,75193,31
7748,2322,75194,31
2323,2934,75195,11
2934,2323,75196,11
2323,6757,75197,33
6757,2323,75198,33
2324,2603,75199,5
2603,2324,75200,5
2324,4879,75201,26
4879,2324,75202,26
2324,4930,75203,22
4930,2324,75204,22
2324,7461,75205,44
7461,2324,75206,44
2325,3072,75207,47
3072,2325,75208,47
2325,4549,75209,35
4549,2325,75210,35
2325,5490,75211,38
5490,2325,75212,38
2325,5616,75213,12
5616,2325,75214,12
2325,6100,75215,23
6100,2325,75216,23
2325,6241,75217,13
6241,2325,75218,13
2325,7415,75219,39
7415,2325,75220,39
2325,7830,75221,25
7830,2325,75222,25
2326,2418,75223,48
2418,2326,75224,48
2326,3068,75225,22
3068,2326,75226,22
2326,3481,75227,34
3481,2326,75228,34
2326,4283,75229,7
4283,2326,75230,7
2326,4938,75231,37
4938,2326,75232,37
2326,5084,75233,47
5084,2326,75234,47
2326,6472,75235,23
6472,2326,75236,23
2326,7436,75237,16
7436,2326,75238,16
2327,2332,75239,18
2332,2327,75240,18
2327,2407,75241,38
2407,2327,75242,38
2327,2467,75243,33
2467,2327,75244,33
2327,2809,75245,40
2809,2327,75246,40
2327,3402,75247,39
3402,2327,75248,39
2327,3447,75249,4
3447,2327,75250,4
2327,3724,75251,6
3724,2327,75252,6
2327,3886,75253,26
3886,2327,75254,26
2327,4152,75255,26
4152,2327,75256,26
2327,4156,75257,28
4156,2327,75258,28
2327,4498,75259,21
4498,2327,75260,21
2327,4713,75261,26
4713,2327,75262,26
2327,5709,75263,7
5709,2327,75264,7
2327,7361,75265,7
7361,2327,75266,7
2328,3683,75267,14
3683,2328,75268,14
2328,4984,75269,4
4984,2328,75270,4
2328,5143,75271,32
5143,2328,75272,32
2328,5999,75273,23
5999,2328,75274,23
2329,2991,75275,24
2991,2329,75276,24
2330,4805,75277,33
4805,2330,75278,33
2330,5391,75279,4
5391,2330,75280,4
2330,5448,75281,39
5448,2330,75282,39
2330,5548,75283,27
5548,2330,75284,27
2330,5723,75285,47
5723,2330,75286,47
2331,3211,75287,49
3211,2331,75288,49
2331,6174,75289,43
6174,2331,75290,43
2331,6892,75291,3
6892,2331,75292,3
2331,7623,75293,11
7623,2331,75294,11
2332,2603,75295,42
2603,2332,75296,42
2332,2615,75297,18
2615,2332,75298,18
2332,3156,75299,11
3156,2332,75300,11
2332,3556,75301,48
3556,2332,75302,48
2332,3644,75303,11
3644,2332,75304,11
2332,4369,75305,49
4369,2332,75306,49
2332,6841,75307,43
6841,2332,75308,43
2332,7096,75309,11
7096,2332,75310,11
2332,7236,75311,12
7236,2332,75312,12
2332,7426,75313,22
7426,2332,75314,22
2332,7857,75315,27
7857,2332,75316,27
2333,2368,75317,36
2368,2333,75318,36
2333,2787,75319,36
2787,2333,75320,36
2333,2904,75321,15
2904,2333,75322,15
2333,3382,75323,44
3382,2333,75324,44
2333,4066,75325,50
4066,2333,75326,50
2333,4414,75327,45
4414,2333,75328,45
2333,4615,75329,46
4615,2333,75330,46
2333,5771,75331,34
5771,2333,75332,34
2334,2680,75333,8
2680,2334,75334,8
2334,4639,75335,17
4639,2334,75336,17
2334,4992,75337,39
4992,2334,75338,39
2334,6382,75339,46
6382,2334,75340,46
2335,4547,75341,31
4547,2335,75342,31
2335,6468,75343,26
6468,2335,75344,26
2336,4190,75345,48
4190,2336,75346,48
2336,4674,75347,41
4674,2336,75348,41
2336,6401,75349,33
6401,2336,75350,33
2336,6783,75351,34
6783,2336,75352,34
2337,2648,75353,7
2648,2337,75354,7
2337,3199,75355,40
3199,2337,75356,40
2337,4355,75357,14
4355,2337,75358,14
2337,4562,75359,5
4562,2337,75360,5
2337,4905,75361,16
4905,2337,75362,16
2337,6494,75363,4
6494,2337,75364,4
2337,7641,75365,16
7641,2337,75366,16
2338,2516,75367,38
2516,2338,75368,38
2338,2664,75369,50
2664,2338,75370,50
2338,3710,75371,3
3710,2338,75372,3
2338,4598,75373,31
4598,2338,75374,31
2338,4790,75375,11
4790,2338,75376,11
2338,5615,75377,28
5615,2338,75378,28
2338,7344,75379,42
7344,2338,75380,42
2338,7874,75381,25
7874,2338,75382,25
2339,2813,75383,32
2813,2339,75384,32
2339,3245,75385,44
3245,2339,75386,44
2339,3282,75387,33
3282,2339,75388,33
2339,6266,75389,15
6266,2339,75390,15
2340,2600,75391,25
2600,2340,75392,25
2340,2628,75393,49
2628,2340,75394,49
2340,5064,75395,46
5064,2340,75396,46
2340,5660,75397,22
5660,2340,75398,22
2340,7002,75399,15
7002,2340,75400,15
2341,2918,75401,40
2918,2341,75402,40
2341,2988,75403,19
2988,2341,75404,19
2341,3435,75405,15
3435,2341,75406,15
2341,4517,75407,33
4517,2341,75408,33
2341,6433,75409,6
6433,2341,75410,6
2342,2907,75411,49
2907,2342,75412,49
2342,3896,75413,41
3896,2342,75414,41
2342,4346,75415,49
4346,2342,75416,49
2342,5106,75417,9
5106,2342,75418,9
2342,5107,75419,1
5107,2342,75420,1
2342,5983,75421,20
5983,2342,75422,20
2342,6847,75423,40
6847,2342,75424,40
2343,2816,75425,37
2816,2343,75426,37
2343,3977,75427,25
3977,2343,75428,25
2344,3472,75429,5
3472,2344,75430,5
2344,3550,75431,4
3550,2344,75432,4
2344,5826,75433,34
5826,2344,75434,34
2344,6349,75435,40
6349,2344,75436,40
2344,6547,75437,13
6547,2344,75438,13
2344,7466,75439,14
7466,2344,75440,14
2345,2969,75441,32
2969,2345,75442,32
2345,3146,75443,18
3146,2345,75444,18
2345,4282,75445,3
4282,2345,75446,3
2345,4300,75447,17
4300,2345,75448,17
2345,4384,75449,4
4384,2345,75450,4
2345,4458,75451,13
4458,2345,75452,13
2345,4519,75453,5
4519,2345,75454,5
2345,4777,75455,31
4777,2345,75456,31
2345,5527,75457,26
5527,2345,75458,26
2345,5803,75459,49
5803,2345,75460,49
2346,3218,75461,29
3218,2346,75462,29
2347,2834,75463,4
2834,2347,75464,4
2347,4375,75465,40
4375,2347,75466,40
2347,6505,75467,20
6505,2347,75468,20
2347,7918,75469,33
7918,2347,75470,33
2348,2381,75471,16
2381,2348,75472,16
2348,2529,75473,36
2529,2348,75474,36
2348,6117,75475,25
6117,2348,75476,25
2348,7881,75477,49
7881,2348,75478,49
2349,5616,75479,30
5616,2349,75480,30
2349,5676,75481,23
5676,2349,75482,23
2349,6516,75483,24
6516,2349,75484,24
2350,2393,75485,50
2393,2350,75486,50
2350,4208,75487,17
4208,2350,75488,17
2350,4435,75489,28
4435,2350,75490,28
2350,5845,75491,2
5845,2350,75492,2
2351,3298,75493,9
3298,2351,75494,9
2351,3470,75495,2
3470,2351,75496,2
2351,3638,75497,38
3638,2351,75498,38
2351,4316,75499,9
4316,2351,75500,9
2352,2940,75501,22
2940,2352,75502,22
2352,6166,75503,4
6166,2352,75504,4
2352,7807,75505,38
7807,2352,75506,38
2353,5576,75507,27
5576,2353,75508,27
2353,6139,75509,7
6139,2353,75510,7
2353,7703,75511,3
7703,2353,75512,3
2354,4462,75513,50
4462,2354,75514,50
2354,4695,75515,45
4695,2354,75516,45
2354,6244,75517,45
6244,2354,75518,45
2354,6371,75519,36
6371,2354,75520,36
2354,6709,75521,26
6709,2354,75522,26
2354,6726,75523,1
6726,2354,75524,1
2354,7439,75525,21
7439,2354,75526,21
2355,6771,75527,19
6771,2355,75528,19
2355,6810,75529,15
6810,2355,75530,15
2356,3061,75531,17
3061,2356,75532,17
2356,3366,75533,44
3366,2356,75534,44
2356,3853,75535,39
3853,2356,75536,39
2356,4915,75537,19
4915,2356,75538,19
2356,5079,75539,37
5079,2356,75540,37
2356,6471,75541,39
6471,2356,75542,39
2356,6653,75543,38
6653,2356,75544,38
2357,2802,75545,49
2802,2357,75546,49
2357,4269,75547,7
4269,2357,75548,7
2357,5553,75549,38
5553,2357,75550,38
2357,6825,75551,9
6825,2357,75552,9
2358,3845,75553,30
3845,2358,75554,30
2358,4179,75555,33
4179,2358,75556,33
2359,3091,75557,32
3091,2359,75558,32
2359,3487,75559,40
3487,2359,75560,40
2359,4601,75561,15
4601,2359,75562,15
2359,4989,75563,44
4989,2359,75564,44
2359,5181,75565,41
5181,2359,75566,41
2359,6076,75567,20
6076,2359,75568,20
2359,6385,75569,10
6385,2359,75570,10
2359,6631,75571,24
6631,2359,75572,24
2361,2459,75573,33
2459,2361,75574,33
2361,2598,75575,19
2598,2361,75576,19
2362,2609,75577,30
2609,2362,75578,30
2362,4377,75579,27
4377,2362,75580,27
2363,3148,75581,6
3148,2363,75582,6
2363,3766,75583,43
3766,2363,75584,43
2363,6150,75585,26
6150,2363,75586,26
2363,6893,75587,4
6893,2363,75588,4
2364,3346,75589,45
3346,2364,75590,45
2364,3406,75591,22
3406,2364,75592,22
2364,5087,75593,6
5087,2364,75594,6
2364,5493,75595,28
5493,2364,75596,28
2365,2663,75597,41
2663,2365,75598,41
2365,3760,75599,24
3760,2365,75600,24
2365,4339,75601,13
4339,2365,75602,13
2365,6464,75603,7
6464,2365,75604,7
2365,6787,75605,48
6787,2365,75606,48
2365,6947,75607,15
6947,2365,75608,15
2365,7347,75609,45
7347,2365,75610,45
2365,7868,75611,26
7868,2365,75612,26
2366,6830,75613,29
6830,2366,75614,29
2367,3442,75615,1
3442,2367,75616,1
2367,4286,75617,20
4286,2367,75618,20
2367,4515,75619,30
4515,2367,75620,30
2367,5612,75621,40
5612,2367,75622,40
2367,6766,75623,3
6766,2367,75624,3
2367,6815,75625,16
6815,2367,75626,16
2367,7073,75627,33
7073,2367,75628,33
2367,7938,75629,1
7938,2367,75630,1
2368,2633,75631,7
2633,2368,75632,7
2368,3093,75633,2
3093,2368,75634,2
2368,3108,75635,50
3108,2368,75636,50
2368,3636,75637,2
3636,2368,75638,2
2368,3842,75639,11
3842,2368,75640,11
2368,5156,75641,7
5156,2368,75642,7
2369,2630,75643,6
2630,2369,75644,6
2369,3435,75645,2
3435,2369,75646,2
2369,3995,75647,49
3995,2369,75648,49
2369,4553,75649,20
4553,2369,75650,20
2369,4970,75651,32
4970,2369,75652,32
2370,2842,75653,29
2842,2370,75654,29
2370,3405,75655,3
3405,2370,75656,3
2370,4014,75657,19
4014,2370,75658,19
2370,5150,75659,9
5150,2370,75660,9
2372,2944,75661,39
2944,2372,75662,39
2372,3108,75663,50
3108,2372,75664,50
2372,3623,75665,6
3623,2372,75666,6
2372,5053,75667,50
5053,2372,75668,50
2372,6050,75669,43
6050,2372,75670,43
2373,2424,75671,22
2424,2373,75672,22
2373,4185,75673,19
4185,2373,75674,19
2373,4194,75675,4
4194,2373,75676,4
2373,5460,75677,36
5460,2373,75678,36
2373,6812,75679,32
6812,2373,75680,32
2374,5775,75681,10
5775,2374,75682,10
2374,6505,75683,50
6505,2374,75684,50
2375,2624,75685,30
2624,2375,75686,30
2375,3573,75687,17
3573,2375,75688,17
2375,3771,75689,14
3771,2375,75690,14
2375,5233,75691,13
5233,2375,75692,13
2375,6205,75693,14
6205,2375,75694,14
2375,6768,75695,47
6768,2375,75696,47
2376,3275,75697,21
3275,2376,75698,21
2376,5700,75699,27
5700,2376,75700,27
2376,6198,75701,15
6198,2376,75702,15
2377,2823,75703,34
2823,2377,75704,34
2377,4328,75705,13
4328,2377,75706,13
2377,4473,75707,7
4473,2377,75708,7
2377,5474,75709,4
5474,2377,75710,4
2377,6775,75711,15
6775,2377,75712,15
2378,3119,75713,50
3119,2378,75714,50
2378,5100,75715,45
5100,2378,75716,45
2378,5245,75717,47
5245,2378,75718,47
2378,7715,75719,12
7715,2378,75720,12
2379,4479,75721,20
4479,2379,75722,20
2379,6957,75723,42
6957,2379,75724,42
2379,7462,75725,35
7462,2379,75726,35
2379,7553,75727,11
7553,2379,75728,11
2380,4513,75729,45
4513,2380,75730,45
2380,5378,75731,23
5378,2380,75732,23
2380,5433,75733,1
5433,2380,75734,1
2380,6732,75735,48
6732,2380,75736,48
2380,7903,75737,2
7903,2380,75738,2
2381,2636,75739,37
2636,2381,75740,37
2381,3640,75741,9
3640,2381,75742,9
2381,3835,75743,44
3835,2381,75744,44
2381,4354,75745,49
4354,2381,75746,49
2381,4436,75747,9
4436,2381,75748,9
2381,6257,75749,34
6257,2381,75750,34
2381,6634,75751,43
6634,2381,75752,43
2381,7364,75753,19
7364,2381,75754,19
2382,3218,75755,42
3218,2382,75756,42
2382,4974,75757,37
4974,2382,75758,37
2383,3238,75759,21
3238,2383,75760,21
2383,3296,75761,8
3296,2383,75762,8
2383,3304,75763,28
3304,2383,75764,28
2383,3857,75765,34
3857,2383,75766,34
2383,4299,75767,20
4299,2383,75768,20
2383,6327,75769,28
6327,2383,75770,28
2383,6949,75771,43
6949,2383,75772,43
2384,5122,75773,25
5122,2384,75774,25
2385,2593,75775,4
2593,2385,75776,4
2385,3387,75777,27
3387,2385,75778,27
2385,4545,75779,27
4545,2385,75780,27
2385,5538,75781,40
5538,2385,75782,40
2386,5058,75783,8
5058,2386,75784,8
2386,5844,75785,12
5844,2386,75786,12
2387,2759,75787,13
2759,2387,75788,13
2387,3668,75789,17
3668,2387,75790,17
2387,4547,75791,29
4547,2387,75792,29
2387,5475,75793,6
5475,2387,75794,6
2388,2418,75795,27
2418,2388,75796,27
2388,2445,75797,18
2445,2388,75798,18
2388,2630,75799,41
2630,2388,75800,41
2388,2940,75801,34
2940,2388,75802,34
2388,2964,75803,6
2964,2388,75804,6
2388,4192,75805,36
4192,2388,75806,36
2388,7510,75807,27
7510,2388,75808,27
2389,3806,75809,43
3806,2389,75810,43
2389,5969,75811,15
5969,2389,75812,15
2390,5091,75813,26
5091,2390,75814,26
2390,5744,75815,22
5744,2390,75816,22
2390,6795,75817,18
6795,2390,75818,18
2391,7031,75819,6
7031,2391,75820,6
2392,2476,75821,14
2476,2392,75822,14
2392,7438,75823,44
7438,2392,75824,44
2393,2911,75825,6
2911,2393,75826,6
2393,3506,75827,10
3506,2393,75828,10
2393,5898,75829,3
5898,2393,75830,3
2393,6052,75831,28
6052,2393,75832,28
2393,6393,75833,36
6393,2393,75834,36
2393,6972,75835,47
6972,2393,75836,47
2394,2856,75837,17
2856,2394,75838,17
2395,6777,75839,18
6777,2395,75840,18
2396,3249,75841,46
3249,2396,75842,46
2396,4066,75843,35
4066,2396,75844,35
2396,4627,75845,33
4627,2396,75846,33
2396,4944,75847,43
4944,2396,75848,43
2396,5228,75849,22
5228,2396,75850,22
2397,3356,75851,4
3356,2397,75852,4
2397,3712,75853,44
3712,2397,75854,44
2397,5858,75855,14
5858,2397,75856,14
2397,6500,75857,6
6500,2397,75858,6
2397,6918,75859,7
6918,2397,75860,7
2398,3815,75861,43
3815,2398,75862,43
2398,4570,75863,13
4570,2398,75864,13
2398,4851,75865,8
4851,2398,75866,8
2398,5322,75867,3
5322,2398,75868,3
2398,5823,75869,47
5823,2398,75870,47
2398,5922,75871,22
5922,2398,75872,22
2399,2666,75873,16
2666,2399,75874,16
2399,3235,75875,4
3235,2399,75876,4
2399,6835,75877,10
6835,2399,75878,10
2399,7375,75879,23
7375,2399,75880,23
2400,2683,75881,5
2683,2400,75882,5
2400,3819,75883,38
3819,2400,75884,38
2400,7221,75885,47
7221,2400,75886,47
2400,7649,75887,15
7649,2400,75888,15
2400,7762,75889,29
7762,2400,75890,29
2400,7771,75891,13
7771,2400,75892,13
2401,3561,75893,39
3561,2401,75894,39
2401,5941,75895,47
5941,2401,75896,47
2402,2667,75897,33
2667,2402,75898,33
2402,3976,75899,29
3976,2402,75900,29
2402,4464,75901,50
4464,2402,75902,50
2402,6169,75903,46
6169,2402,75904,46
2402,6466,75905,49
6466,2402,75906,49
2402,6866,75907,31
6866,2402,75908,31
2402,7555,75909,6
7555,2402,75910,6
2403,2514,75911,15
2514,2403,75912,15
2403,2652,75913,35
2652,2403,75914,35
2403,3700,75915,50
3700,2403,75916,50
2403,4860,75917,27
4860,2403,75918,27
2403,5909,75919,6
5909,2403,75920,6
2403,6355,75921,11
6355,2403,75922,11
2403,6599,75923,44
6599,2403,75924,44
2404,2748,75925,28
2748,2404,75926,28
2404,4884,75927,15
4884,2404,75928,15
2404,5315,75929,43
5315,2404,75930,43
2404,5992,75931,5
5992,2404,75932,5
2404,6677,75933,38
6677,2404,75934,38
2405,2733,75935,43
2733,2405,75936,43
2405,2867,75937,9
2867,2405,75938,9
2405,2937,75939,7
2937,2405,75940,7
2405,3624,75941,34
3624,2405,75942,34
2405,4558,75943,34
4558,2405,75944,34
2405,4675,75945,3
4675,2405,75946,3
2405,5673,75947,41
5673,2405,75948,41
2406,2711,75949,22
2711,2406,75950,22
2406,5789,75951,14
5789,2406,75952,14
2407,4378,75953,41
4378,2407,75954,41
2407,7334,75955,37
7334,2407,75956,37
2407,7564,75957,4
7564,2407,75958,4
2408,3604,75959,28
3604,2408,75960,28
2408,4387,75961,8
4387,2408,75962,8
2408,4645,75963,3
4645,2408,75964,3
2408,4723,75965,5
4723,2408,75966,5
2408,4781,75967,48
4781,2408,75968,48
2408,4923,75969,13
4923,2408,75970,13
2409,2675,75971,6
2675,2409,75972,6
2409,2751,75973,17
2751,2409,75974,17
2409,2934,75975,25
2934,2409,75976,25
2409,3391,75977,24
3391,2409,75978,24
2409,3684,75979,36
3684,2409,75980,36
2409,4665,75981,29
4665,2409,75982,29
2409,5079,75983,32
5079,2409,75984,32
2410,4145,75985,36
4145,2410,75986,36
2410,5171,75987,23
5171,2410,75988,23
2412,3262,75989,29
3262,2412,75990,29
2412,3431,75991,34
3431,2412,75992,34
2412,3910,75993,26
3910,2412,75994,26
2412,4678,75995,34
4678,2412,75996,34
2412,4730,75997,33
4730,2412,75998,33
2412,5027,75999,50
5027,2412,76000,50
2412,6354,76001,41
6354,2412,76002,41
2412,7726,76003,2
7726,2412,76004,2
2413,2761,76005,11
2761,2413,76006,11
2413,2863,76007,7
2863,2413,76008,7
2413,2980,76009,6
2980,2413,76010,6
2413,3022,76011,5
3022,2413,76012,5
2413,3200,76013,32
3200,2413,76014,32
2413,3813,76015,50
3813,2413,76016,50
2413,5237,76017,25
5237,2413,76018,25
2413,5318,76019,30
5318,2413,76020,30
2413,5525,76021,49
5525,2413,76022,49
2413,5696,76023,34
5696,2413,76024,34
2413,6392,76025,47
6392,2413,76026,47
2413,6601,76027,48
6601,2413,76028,48
2413,6813,76029,46
6813,2413,76030,46
2413,7020,76031,23
7020,2413,76032,23
2413,7612,76033,13
7612,2413,76034,13
2413,7986,76035,40
7986,2413,76036,40
2414,3932,76037,7
3932,2414,76038,7
2414,4714,76039,26
4714,2414,76040,26
2414,7133,76041,49
7133,2414,76042,49
2414,7715,76043,49
7715,2414,76044,49
2415,3502,76045,10
3502,2415,76046,10
2415,4429,76047,40
4429,2415,76048,40
2416,3621,76049,33
3621,2416,76050,33
2416,5504,76051,23
5504,2416,76052,23
2416,5692,76053,50
5692,2416,76054,50
2416,6921,76055,22
6921,2416,76056,22
2417,2859,76057,28
2859,2417,76058,28
2417,2890,76059,25
2890,2417,76060,25
2417,3138,76061,36
3138,2417,76062,36
2417,3193,76063,18
3193,2417,76064,18
2417,3265,76065,20
3265,2417,76066,20
2417,3543,76067,47
3543,2417,76068,47
2417,4773,76069,4
4773,2417,76070,4
2417,4968,76071,30
4968,2417,76072,30
2417,5952,76073,15
5952,2417,76074,15
2417,6609,76075,1
6609,2417,76076,1
2417,7453,76077,22
7453,2417,76078,22
2418,4166,76079,9
4166,2418,76080,9
2418,4183,76081,23
4183,2418,76082,23
2418,4553,76083,12
4553,2418,76084,12
2418,6024,76085,12
6024,2418,76086,12
2418,6890,76087,16
6890,2418,76088,16
2419,6588,76089,35
6588,2419,76090,35
2419,7101,76091,24
7101,2419,76092,24
2420,2956,76093,31
2956,2420,76094,31
2420,4141,76095,46
4141,2420,76096,46
2420,4221,76097,43
4221,2420,76098,43
2420,6035,76099,21
6035,2420,76100,21
2420,6687,76101,24
6687,2420,76102,24
2420,6970,76103,22
6970,2420,76104,22
2421,3603,76105,14
3603,2421,76106,14
2421,3693,76107,8
3693,2421,76108,8
2421,7127,76109,27
7127,2421,76110,27
2422,3248,76111,15
3248,2422,76112,15
2422,3912,76113,2
3912,2422,76114,2
2423,2769,76115,24
2769,2423,76116,24
2423,3216,76117,20
3216,2423,76118,20
2423,4516,76119,28
4516,2423,76120,28
2423,4907,76121,26
4907,2423,76122,26
2423,5078,76123,14
5078,2423,76124,14
2424,3186,76125,22
3186,2424,76126,22
2424,3205,76127,34
3205,2424,76128,34
2424,5249,76129,2
5249,2424,76130,2
2424,5349,76131,38
5349,2424,76132,38
2424,6014,76133,49
6014,2424,76134,49
2425,2727,76135,28
2727,2425,76136,28
2425,2800,76137,42
2800,2425,76138,42
2425,2950,76139,23
2950,2425,76140,23
2425,2961,76141,48
2961,2425,76142,48
2425,3102,76143,7
3102,2425,76144,7
2425,4128,76145,38
4128,2425,76146,38
2425,5399,76147,22
5399,2425,76148,22
2425,6330,76149,20
6330,2425,76150,20
2426,2479,76151,27
2479,2426,76152,27
2426,7770,76153,8
7770,2426,76154,8
2427,2982,76155,33
2982,2427,76156,33
2427,3189,76157,1
3189,2427,76158,1
2427,4896,76159,33
4896,2427,76160,33
2427,5521,76161,34
5521,2427,76162,34
2427,6185,76163,30
6185,2427,76164,30
2428,3700,76165,44
3700,2428,76166,44
2428,3927,76167,40
3927,2428,76168,40
2428,6750,76169,8
6750,2428,76170,8
2429,3278,76171,7
3278,2429,76172,7
2429,4406,76173,4
4406,2429,76174,4
2429,5724,76175,16
5724,2429,76176,16
2430,3666,76177,39
3666,2430,76178,39
2431,2931,76179,12
2931,2431,76180,12
2431,5505,76181,43
5505,2431,76182,43
2431,5615,76183,28
5615,2431,76184,28
2432,3018,76185,24
3018,2432,76186,24
2432,3730,76187,49
3730,2432,76188,49
2432,5110,76189,27
5110,2432,76190,27
2432,6913,76191,14
6913,2432,76192,14
2433,5347,76193,37
5347,2433,76194,37
2434,7411,76195,42
7411,2434,76196,42
2434,7462,76197,23
7462,2434,76198,23
2435,3709,76199,36
3709,2435,76200,36
2435,5791,76201,1
5791,2435,76202,1
2435,5886,76203,29
5886,2435,76204,29
2436,2885,76205,23
2885,2436,76206,23
2436,3250,76207,12
3250,2436,76208,12
2436,3525,76209,44
3525,2436,76210,44
2436,3529,76211,47
3529,2436,76212,47
2436,3689,76213,30
3689,2436,76214,30
2436,4896,76215,9
4896,2436,76216,9
2436,5043,76217,44
5043,2436,76218,44
2436,5155,76219,21
5155,2436,76220,21
2436,5854,76221,13
5854,2436,76222,13
2436,6099,76223,25
6099,2436,76224,25
2436,7326,76225,48
7326,2436,76226,48
2437,2801,76227,22
2801,2437,76228,22
2437,3657,76229,15
3657,2437,76230,15
2437,3758,76231,25
3758,2437,76232,25
2437,4410,76233,5
4410,2437,76234,5
2437,4652,76235,14
4652,2437,76236,14
2437,5024,76237,27
5024,2437,76238,27
2437,5270,76239,7
5270,2437,76240,7
2438,2713,76241,38
2713,2438,76242,38
2439,2640,76243,39
2640,2439,76244,39
2439,5789,76245,23
5789,2439,76246,23
2439,5911,76247,12
5911,2439,76248,12
2440,3488,76249,18
3488,2440,76250,18
2440,4568,76251,14
4568,2440,76252,14
2440,5443,76253,3
5443,2440,76254,3
2440,5670,76255,50
5670,2440,76256,50
2440,6616,76257,33
6616,2440,76258,33
2440,7671,76259,34
7671,2440,76260,34
2440,7994,76261,31
7994,2440,76262,31
2441,3040,76263,50
3040,2441,76264,50
2441,3582,76265,2
3582,2441,76266,2
2441,3757,76267,23
3757,2441,76268,23
2441,3869,76269,26
3869,2441,76270,26
2441,3977,76271,1
3977,2441,76272,1
2441,4156,76273,27
4156,2441,76274,27
2442,2925,76275,30
2925,2442,76276,30
2442,3230,76277,49
3230,2442,76278,49
2442,4832,76279,5
4832,2442,76280,5
2442,4977,76281,10
4977,2442,76282,10
2442,5369,76283,12
5369,2442,76284,12
2442,6607,76285,33
6607,2442,76286,33
2443,2925,76287,21
2925,2443,76288,21
2443,3421,76289,31
3421,2443,76290,31
2443,5767,76291,30
5767,2443,76292,30
2444,2477,76293,29
2477,2444,76294,29
2444,2816,76295,37
2816,2444,76296,37
2444,3223,76297,47
3223,2444,76298,47
2444,3908,76299,17
3908,2444,76300,17
